parent_dir,primary_bin,media_type,old_name,created_year,created_month,created_day,created_hour,created_minute,created_second,parsed_year,parsed_month,parsed_day,parsed_counter,pre_name,post_name,descriptor,day_match,ext,new_name,old_path,new_path
Dexter,Dexter,Picture,Dexter-Catnip-1.jpg,2015,12,28,23,5,29,0,0,0,1,Dexter,1.jpg,Catnip,-Catnip,.jpg,Dexter-2015-12-28 23.05.29-Catnip.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Catnip-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-28 23.05.29-Catnip.jpg
Dexter,Dexter,Picture,Dexter-NewFriend-2.jpg,2016,5,19,9,15,35,0,0,0,2,Dexter,2.jpg,NewFriend,-NewFriend,.jpg,Dexter-2016-05-19 09.15.35-NewFriend.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-NewFriend-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-19 09.15.35-NewFriend.jpg
Dexter,Dexter,Picture,Dexter-Catnip-5.jpg,2015,12,28,23,7,47,0,0,0,5,Dexter,5.jpg,Catnip,-Catnip,.jpg,Dexter-2015-12-28 23.07.47-Catnip.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Catnip-5.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-28 23.07.47-Catnip.jpg
Dexter,Dexter,Picture,Dexter-Pagoda-3.jpg,2015,8,29,19,1,3,0,0,0,3,Dexter,3.jpg,Pagoda,-Pagoda,.jpg,Dexter-2015-08-29 19.01.03-Pagoda.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Pagoda-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-08-29 19.01.03-Pagoda.jpg
Dexter,Dexter,Picture,Dexter-RainPuddle-1.jpg,2015,12,13,9,7,48,0,0,0,1,Dexter,1.jpg,RainPuddle,-RainPuddle,.jpg,Dexter-2015-12-13 09.07.48-RainPuddle.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-RainPuddle-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-13 09.07.48-RainPuddle.jpg
Dexter,Dexter,Picture,Dexter-BedPerch-1.jpg,2015,10,12,22,28,33,0,0,0,1,Dexter,1.jpg,BedPerch,-BedPerch,.jpg,Dexter-2015-10-12 22.28.33-BedPerch.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-BedPerch-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-10-12 22.28.33-BedPerch.jpg
Dexter,Dexter,Picture,Dexter-BedPerching-1.jpg,2015,7,22,16,11,42,0,0,0,1,Dexter,1.jpg,BedPerching,-BedPerching,.jpg,Dexter-2015-07-22 16.11.42-BedPerching.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-BedPerching-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-07-22 16.11.42-BedPerching.jpg
Dexter,Dexter,Picture,Dexter-Tree-1.jpg,2015,4,11,10,46,21,0,0,0,1,Dexter,1.jpg,Tree,-Tree,.jpg,Dexter-2015-04-11 10.46.21-Tree.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Tree-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-04-11 10.46.21-Tree.jpg
Dexter,Dexter,Picture,Dexter-Cooking-1.jpg-1.jpg,2016,6,23,23,18,40,0,0,0,1,Dexter,1.jpg,Cooking-,-Cooking-,.jpg,Dexter-2016-06-23 23.18.40-Cooking-.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Cooking-1.jpg-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-06-23 23.18.40-Cooking-.jpg
Dexter,Dexter,Picture,Dexter-BrowsingInternet-1.jpg,2015,11,30,19,34,7,0,0,0,1,Dexter,1.jpg,BrowsingInternet,-BrowsingInternet,.jpg,Dexter-2015-11-30 19.34.07-BrowsingInternet.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-BrowsingInternet-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-11-30 19.34.07-BrowsingInternet.jpg
Dexter,Dexter,Picture,Dexter-GlassTable-1.jpg,2015,10,6,11,35,37,0,0,0,1,Dexter,1.jpg,GlassTable,-GlassTable,.jpg,Dexter-2015-10-06 11.35.37-GlassTable.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-GlassTable-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-10-06 11.35.37-GlassTable.jpg
Dexter,Dexter,Picture,Dexter-Lemur_Friends-1.jpg,2015,7,2,23,50,47,0,0,0,1,Dexter,1.jpg,Lemur_Friends,-Lemur_Friends,.jpg,Dexter-2015-07-02 23.50.47-Lemur_Friends.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Lemur_Friends-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-07-02 23.50.47-Lemur_Friends.jpg
Dexter,Dexter,Picture,Dexter-Catnip-4.jpg,2015,12,28,23,5,51,0,0,0,4,Dexter,4.jpg,Catnip,-Catnip,.jpg,Dexter-2015-12-28 23.05.51-Catnip.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Catnip-4.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-28 23.05.51-Catnip.jpg
Dexter,Dexter,Picture,Dexter-Pagoda-2.jpg,2015,8,29,19,1,7,0,0,0,2,Dexter,2.jpg,Pagoda,-Pagoda,.jpg,Dexter-2015-08-29 19.01.07-Pagoda.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Pagoda-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-08-29 19.01.07-Pagoda.jpg
Dexter,Dexter,Picture,Dexter-Climbing-1.jpg,2015,8,12,9,38,2,0,0,0,1,Dexter,1.jpg,Climbing,-Climbing,.jpg,Dexter-2015-08-12 09.38.02-Climbing.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Climbing-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-08-12 09.38.02-Climbing.jpg
Dexter,Dexter,Picture,Dexter-NewFriend-1.jpg,2016,5,19,9,15,28,0,0,0,1,Dexter,1.jpg,NewFriend,-NewFriend,.jpg,Dexter-2016-05-19 09.15.28-NewFriend.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-NewFriend-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-19 09.15.28-NewFriend.jpg
Dexter,Dexter,Picture,Dexter-CatNip-6.jpg,2016,6,27,20,32,59,0,0,0,6,Dexter,6.jpg,CatNip,-CatNip,.jpg,Dexter-2016-06-27 20.32.59-CatNip.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-CatNip-6.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-06-27 20.32.59-CatNip.jpg
Dexter,Dexter,Picture,Dexter-RainPuddle-2.jpg,2015,12,13,9,10,1,0,0,0,2,Dexter,2.jpg,RainPuddle,-RainPuddle,.jpg,Dexter-2015-12-13 09.10.01-RainPuddle.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-RainPuddle-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-13 09.10.01-RainPuddle.jpg
Dexter,Dexter,Picture,Dexter-Tongue-1.jpg,2016,5,16,19,26,25,0,0,0,1,Dexter,1.jpg,Tongue,-Tongue,.jpg,Dexter-2016-05-16 19.26.25-Tongue.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Tongue-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-16 19.26.25-Tongue.jpg
Dexter,Dexter,Picture,Dexter-BedPerch-2.jpg,2015,11,30,0,25,55,0,0,0,2,Dexter,2.jpg,BedPerch,-BedPerch,.jpg,Dexter-2015-11-30 00.25.55-BedPerch.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-BedPerch-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-11-30 00.25.55-BedPerch.jpg
Dexter,Dexter,Picture,Dexter-Plopped-1.jpg,2015,9,7,14,48,30,0,0,0,1,Dexter,1.jpg,Plopped,-Plopped,.jpg,Dexter-2015-09-07 14.48.30-Plopped.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Plopped-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-09-07 14.48.30-Plopped.jpg
Dexter,Dexter,Picture,Dexter-Window-4.jpg,2016,4,6,23,1,48,0,0,0,4,Dexter,4.jpg,Window,-Window,.jpg,Dexter-2016-04-06 23.01.48-Window.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Window-4.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-04-06 23.01.48-Window.jpg
Dexter,Dexter,Picture,Dexter-RainPuddle-3.jpg,2015,12,13,9,10,57,0,0,0,3,Dexter,3.jpg,RainPuddle,-RainPuddle,.jpg,Dexter-2015-12-13 09.10.57-RainPuddle.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-RainPuddle-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-13 09.10.57-RainPuddle.jpg
Dexter,Dexter,Picture,Dexter-GlassTable-2.jpg,2015,10,6,11,36,29,0,0,0,2,Dexter,2.jpg,GlassTable,-GlassTable,.jpg,Dexter-2015-10-06 11.36.29-GlassTable.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-GlassTable-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-10-06 11.36.29-GlassTable.jpg
Dexter,Dexter,Picture,Dexter-Lemur_Friends-2.jpg,2015,7,2,23,51,6,0,0,0,2,Dexter,2.jpg,Lemur_Friends,-Lemur_Friends,.jpg,Dexter-2015-07-02 23.51.06-Lemur_Friends.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Lemur_Friends-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-07-02 23.51.06-Lemur_Friends.jpg
Dexter,Dexter,Picture,Dexter-Pagoda-1.jpg,2015,8,29,19,2,26,0,0,0,1,Dexter,1.jpg,Pagoda,-Pagoda,.jpg,Dexter-2015-08-29 19.02.26-Pagoda.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Pagoda-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-08-29 19.02.26-Pagoda.jpg
Dexter,Dexter,Picture,Dexter-Box-2.jpg,2015,10,20,17,1,23,0,0,0,2,Dexter,2.jpg,Box,-Box,.jpg,Dexter-2015-10-20 17.01.23-Box.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Box-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-10-20 17.01.23-Box.jpg
Dexter,Dexter,Picture,Dexter-SlipperChair-1.jpg,2015,12,29,12,9,36,0,0,0,1,Dexter,1.jpg,SlipperChair,-SlipperChair,.jpg,Dexter-2015-12-29 12.09.36-SlipperChair.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-SlipperChair-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-29 12.09.36-SlipperChair.jpg
Dexter,Dexter,Picture,Dexter-Shower-1.jpg,2016,4,29,8,1,31,0,0,0,1,Dexter,1.jpg,Shower,-Shower,.jpg,Dexter-2016-04-29 08.01.31-Shower.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Shower-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-04-29 08.01.31-Shower.jpg
Dexter,Dexter,Picture,Dexter-Laser-1.png,2016,5,31,17,54,28,0,0,0,1,Dexter,1.png,Laser,-Laser,.png,Dexter-2016-05-31 17.54.28-Laser.png,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Laser-1.png,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-31 17.54.28-Laser.png
Dexter,Dexter,Picture,Dexter-CouchWatching-1.jpg,2015,12,4,10,57,13,0,0,0,1,Dexter,1.jpg,CouchWatching,-CouchWatching,.jpg,Dexter-2015-12-04 10.57.13-CouchWatching.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-CouchWatching-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-04 10.57.13-CouchWatching.jpg
Dexter,Dexter,Picture,Dexter-SelfCuddle-1.jpg,2016,7,14,18,39,25,0,0,0,1,Dexter,1.jpg,SelfCuddle,-SelfCuddle,.jpg,Dexter-2016-07-14 18.39.25-SelfCuddle.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-SelfCuddle-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-07-14 18.39.25-SelfCuddle.jpg
Dexter,Dexter,Picture,Dexter-OliversBox-1.jpg,2015,11,14,21,7,14,0,0,0,1,Dexter,1.jpg,OliversBox,-OliversBox,.jpg,Dexter-2015-11-14 21.07.14-OliversBox.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-OliversBox-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-11-14 21.07.14-OliversBox.jpg
Dexter,Dexter,Picture,Dexter-Lounging-8.jpg,2016,5,16,18,58,19,0,0,0,8,Dexter,8.jpg,Lounging,-Lounging,.jpg,Dexter-2016-05-16 18.58.19-Lounging.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Lounging-8.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-16 18.58.19-Lounging.jpg
Dexter,Dexter,Picture,Dexter-Countertop-1.jpg,2015,12,29,12,46,20,0,0,0,1,Dexter,1.jpg,Countertop,-Countertop,.jpg,Dexter-2015-12-29 12.46.20-Countertop.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Countertop-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-29 12.46.20-Countertop.jpg
Dexter,Dexter,Picture,Dexter-Box-3.jpg,2016,5,2,8,33,51,0,0,0,3,Dexter,3.jpg,Box,-Box,.jpg,Dexter-2016-05-02 08.33.51-Box.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Box-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-02 08.33.51-Box.jpg
Dexter,Dexter,Picture,Dexter-ToyBox-1.jpg,2016,5,6,21,59,5,0,0,0,1,Dexter,1.jpg,ToyBox,-ToyBox,.jpg,Dexter-2016-05-06 21.59.05-ToyBox.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-ToyBox-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-06 21.59.05-ToyBox.jpg
Dexter,Dexter,Picture,Dexter-ToyBox-3.jpg,2016,5,6,21,59,30,0,0,0,3,Dexter,3.jpg,ToyBox,-ToyBox,.jpg,Dexter-2016-05-06 21.59.30-ToyBox.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-ToyBox-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-06 21.59.30-ToyBox.jpg
Dexter,Dexter,Picture,Dexter-Box-1.jpg,2015,10,20,17,1,10,0,0,0,1,Dexter,1.jpg,Box,-Box,.jpg,Dexter-2015-10-20 17.01.10-Box.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Box-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-10-20 17.01.10-Box.jpg
Dexter,Dexter,Picture,Dexter-ComputerTaco-1.jpg,2015,7,17,15,14,54,0,0,0,1,Dexter,1.jpg,ComputerTaco,-ComputerTaco,.jpg,Dexter-2015-07-17 15.14.54-ComputerTaco.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-ComputerTaco-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-07-17 15.14.54-ComputerTaco.jpg
Dexter,Dexter,Picture,Dexter-Ficus-1.jpg,2015,12,29,12,7,48,0,0,0,1,Dexter,1.jpg,Ficus,-Ficus,.jpg,Dexter-2015-12-29 12.07.48-Ficus.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Ficus-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-29 12.07.48-Ficus.jpg
Dexter,Dexter,Picture,Dexter-SlipperChair-2.jpg,2015,12,29,19,55,33,0,0,0,2,Dexter,2.jpg,SlipperChair,-SlipperChair,.jpg,Dexter-2015-12-29 19.55.33-SlipperChair.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-SlipperChair-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-29 19.55.33-SlipperChair.jpg
Dexter,Dexter,Picture,Dexter-TuckedIn-1.jpg,2016,2,3,22,46,12,0,0,0,1,Dexter,1.jpg,TuckedIn,-TuckedIn,.jpg,Dexter-2016-02-03 22.46.12-TuckedIn.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-TuckedIn-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-02-03 22.46.12-TuckedIn.jpg
Dexter,Dexter,Picture,Dexter-CouchWatching-2.jpg,2015,12,4,10,57,50,0,0,0,2,Dexter,2.jpg,CouchWatching,-CouchWatching,.jpg,Dexter-2015-12-04 10.57.50-CouchWatching.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-CouchWatching-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-04 10.57.50-CouchWatching.jpg
Dexter,Dexter,Picture,Dexter-ChinBite-1.jpg,2015,12,12,12,52,31,0,0,0,1,Dexter,1.jpg,ChinBite,-ChinBite,.jpg,Dexter-2015-12-12 12.52.31-ChinBite.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-ChinBite-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-12-12 12.52.31-ChinBite.jpg
Dexter,Dexter,Picture,Dexter-OliversBox-3.jpg,2015,11,14,21,8,7,0,0,0,3,Dexter,3.jpg,OliversBox,-OliversBox,.jpg,Dexter-2015-11-14 21.08.07-OliversBox.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-OliversBox-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-11-14 21.08.07-OliversBox.jpg
Dexter,Dexter,Picture,Dexter-OliversBox-2.jpg,2015,11,14,21,7,32,0,0,0,2,Dexter,2.jpg,OliversBox,-OliversBox,.jpg,Dexter-2015-11-14 21.07.32-OliversBox.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-OliversBox-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-11-14 21.07.32-OliversBox.jpg
Dexter,Dexter,Picture,Dexter-Bag-1.jpg,2015,7,29,11,7,27,0,0,0,1,Dexter,1.jpg,Bag,-Bag,.jpg,Dexter-2015-07-29 11.07.27-Bag.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Bag-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-07-29 11.07.27-Bag.jpg
Dexter,Dexter,Picture,Dexter-ToyBox-2.jpg,2016,5,6,21,59,10,0,0,0,2,Dexter,2.jpg,ToyBox,-ToyBox,.jpg,Dexter-2016-05-06 21.59.10-ToyBox.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-ToyBox-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-06 21.59.10-ToyBox.jpg
Dexter,Dexter,Picture,Dexter-Mousing-1.jpg,2016,3,10,23,13,54,0,0,0,1,Dexter,1.jpg,Mousing,-Mousing,.jpg,Dexter-2016-03-10 23.13.54-Mousing.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Mousing-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-03-10 23.13.54-Mousing.jpg
Dexter,Dexter,Picture,Dexter-DeadMouse-1.jpg,2016,7,9,2,15,13,0,0,0,1,Dexter,1.jpg,DeadMouse,-DeadMouse,.jpg,Dexter-2016-07-09 02.15.13-DeadMouse.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-DeadMouse-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-07-09 02.15.13-DeadMouse.jpg
Dexter,Dexter,Picture,Dexter-Tired-1.jpg,2016,5,31,18,3,42,0,0,0,1,Dexter,1.jpg,Tired,-Tired,.jpg,Dexter-2016-05-31 18.03.42-Tired.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Tired-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2016-05-31 18.03.42-Tired.jpg
Dexter,Dexter,Picture,Dexter-Pooping_Time-1.jpg,2015,8,29,19,4,26,0,0,0,1,Dexter,1.jpg,Pooping_Time,-Pooping_Time,.jpg,Dexter-2015-08-29 19.04.26-Pooping_Time.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Pooping_Time-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-08-29 19.04.26-Pooping_Time.jpg
Dexter,Dexter,Picture,Dexter-Wrestling_Shirt-1.jpg,2015,9,8,12,55,1,0,0,0,1,Dexter,1.jpg,Wrestling_Shirt,-Wrestling_Shirt,.jpg,Dexter-2015-09-08 12.55.01-Wrestling_Shirt.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Wrestling_Shirt-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-09-08 12.55.01-Wrestling_Shirt.jpg
Dexter,Dexter,Picture,Dexter-Waving-1.png,2015,4,11,14,7,24,0,0,0,1,Dexter,1.png,Waving,-Waving,.png,Dexter-2015-04-11 14.07.24-Waving.png,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Waving-1.png,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-04-11 14.07.24-Waving.png
Dexter,Dexter,Picture,Dexter-Tangled-1.jpg,2015,7,21,11,33,39,0,0,0,1,Dexter,1.jpg,Tangled,-Tangled,.jpg,Dexter-2015-07-21 11.33.39-Tangled.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Tangled-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-07-21 11.33.39-Tangled.jpg
Dexter,Dexter,Picture,Dexter-Beanie_Babies-1.jpg,2018,9,16,22,17,13,0,0,0,1,Dexter,1.jpg,Beanie_Babies,-Beanie_Babies,.jpg,Dexter-2018-09-16 22.17.13-Beanie_Babies.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Beanie_Babies-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2018-09-16 22.17.13-Beanie_Babies.jpg
Dexter,Dexter,Picture,Dexter-Waving-3.jpg,2015,10,24,16,1,58,0,0,0,3,Dexter,3.jpg,Waving,-Waving,.jpg,Dexter-2015-10-24 16.01.58-Waving.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Waving-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-10-24 16.01.58-Waving.jpg
Dexter,Dexter,Picture,Dexter-Inquisitive-1.jpg,2015,8,31,20,33,26,0,0,0,1,Dexter,1.jpg,Inquisitive,-Inquisitive,.jpg,Dexter-2015-08-31 20.33.26-Inquisitive.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-Inquisitive-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Cats/Cats-Pictures/Dexter/Dexter-2015-08-31 20.33.26-Inquisitive.jpg
